id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16963887,"Deck House, Port Huon, Tasmania",99466063,Jill,,Huon Valley,-43.15012684523176,146.9530939506453,Entire home/apt,325,2,1,2018-01-08,0.73,1,178
16976280,Blue Wren Cottage at Rosevears,113585682,Colin,,West Tamar,-41.321636532162465,146.99441193519428,Entire home/apt,125,1,62,2018-02-12,4.93,1,133
16978516,Upstairs At 18 -  3 bedroom 1 bathroom,31645993,Jennifer And Simon,,Glenorchy,-42.84524573451277,147.2792582809566,Entire home/apt,241,2,11,2018-01-11,0.92,10,354
16985055,Spring Beach House,52594212,Lisa,,Glamorgan/Spring Bay,-42.5862472065434,147.913193801792,Entire home/apt,251,2,5,2018-01-27,0.48,1,360
16987191,Amino's Garden Retreat,113737234,Aminah,,Northern Midlands,-41.57205370179222,147.17225787584272,Entire home/apt,71,1,5,2018-02-09,0.48,1,79
16987462,Whole Home on Harold,113741468,Jamie,,Launceston,-41.46838173266796,147.15697040401633,Entire home/apt,130,1,67,2018-02-07,5.42,1,137
16987892,Premaydena House (Tasman Peninsula),113745337,David,,Tasman,-43.07969566984827,147.75500162690744,Entire home/apt,385,2,2,2018-01-15,1.28,1,351
16989428,Self contained family home,29614087,Kate,,Clarence,-42.84751208176568,147.48022947984978,Entire home/apt,130,2,20,2018-01-14,1.73,1,115
16999473,Amazing views of Norfolk Bay,113093584,Roger And Skye,,Sorell,-42.88684846831442,147.72069680151947,Entire home/apt,133,1,12,2018-02-14,3.60,1,178
16999559,Bayhaven Apartment - 3-min Drive to Beach!,70250239,Jenny,,Kingborough,-42.99941335432469,147.3107389983558,Entire home/apt,94,1,43,2018-02-13,3.43,1,70
17000121,"'Roger's Retreat', Orford.",42672567,Sam And Caroline,,Glamorgan/Spring Bay,-42.568282963702934,147.88850441631453,Entire home/apt,160,2,7,2018-01-07,0.69,1,337
17002939,Rose Cottage,38225906,Anne & Garn,,Hobart,-42.87894922348922,147.31127506520315,Entire home/apt,110,14,0,,,2,75
17015045,Charming Carisbrook House.,114088910,Maxine,,Dorset,-41.218596851620916,147.6958755253108,Private room,81,1,1,2017-04-09,0.10,2,180
17015395,Freycinet Vista,114093097,Matt And Kristen,,Glamorgan/Spring Bay,-42.09116767276078,148.1753838633591,Entire home/apt,288,2,16,2018-02-10,1.31,1,319
17018086,Historic homestead by the sea,14984569,Cobbity,,Glamorgan/Spring Bay,-42.11730931849494,148.06252711814165,Entire home/apt,178,2,25,2018-02-16,2.08,1,79
17029555,Poet's House,110523458,Charles,,Hobart,-42.887309985617144,147.30769825484,Entire home/apt,399,3,37,2018-01-27,3.05,1,57
17031710,"Kellraine Beach Cottages, 2 Bedroom Unit (2a)",102451740,Bruce,,Break O'Day,-41.31668434819237,148.23746987236035,Entire home/apt,115,1,8,2018-01-01,0.67,14,180
17031877,"Kellraine Beach Cottages, 3 Bedroom Unit (3a)",102451740,Bruce,,Break O'Day,-41.31718354529289,148.23793174863374,Entire home/apt,300,1,11,2018-01-26,0.96,14,177
17032670,Cherry Villa heritage home,113414862,Elaine,,Central Highlands,-42.55492555989026,146.83541109956525,Entire home/apt,130,1,9,2017-05-19,0.73,1,166
17044575,Bliss at the beach,114392191,Lisa,,Latrobe,-41.1473175621292,146.54155092391807,Entire home/apt,259,2,14,2018-01-27,1.23,1,275
17046364,Cozy room in New Town,111492711,Christabel,,Hobart,-42.85701591757636,147.3155494679947,Private room,76,1,80,2018-02-14,6.37,1,351
17046861,Central Apartment 124,29958565,Dale,,Launceston,-41.43892342442304,147.14354794797197,Entire home/apt,190,2,10,2018-01-28,0.83,4,65
17048882,Cottage on Parker,114445766,Andrew & Kylie,,Devonport,-41.17407210823302,146.35791388051368,Entire home/apt,185,2,29,2018-02-09,2.42,1,333
17076254,Waterfront Garden Escape,33694892,Sharon,,Clarence,-42.88981029796847,147.40492465668493,Entire home/apt,99,2,24,2018-01-03,1.93,1,59
17077723,Berkley Retreat ... [Birch Meadow],53389328,Linda,,Burnie,-41.0670182194396,145.87939965216688,Entire home/apt,99,1,37,2018-02-02,2.98,1,83
17078325,"Sweets Hill Goshen, 3 Bedroom unit",114579198,Lee,,Break O'Day,-41.25624312046692,148.0681123251903,Entire home/apt,180,2,2,2018-01-03,1.22,1,364
17080597,"MODERN, WARM, COMFORTABLE & COSY",57959601,Nicola,,Huon Valley,-43.315293411227124,147.01112429502663,Entire home/apt,128,1,15,2018-01-20,1.35,7,320
17084946,34A.   A hop step and a jump away from Hobart :),112437307,Amanda & Tom,,Hobart,-42.90334228474124,147.3202868496419,Entire home/apt,183,2,51,2018-01-30,5.08,2,153
17085056,Great location and comfy room,93556356,Sylvia,,Glenorchy,-42.852918330627055,147.29469618723098,Private room,55,1,1,2017-04-29,0.10,1,0
17095830,Luxury secluded studio home unit,49369417,Iain,,Dorset,-41.15953138957119,147.51661911052804,Entire home/apt,122,1,11,2018-01-10,0.96,3,171
17096210,"Mt Lyell Anchorage, Huon Room",17431481,Joy,,West Coast,-42.080472232993564,145.55567673607817,Private room,180,1,3,2018-01-09,1.73,7,304
17096245,"Pump Jack B&B. Heritage, circa 1890
Ensuite Rooms.",49369417,Iain,,Dorset,-41.16095772366136,147.51437976398935,Private room,105,1,8,2018-01-08,0.66,3,175
17097189,"Perfect getaway, close to everything",114736445,Rick,,Central Coast,-41.165548769561525,146.17579267531187,Entire home/apt,99,1,6,2017-12-20,0.51,1,180
17098202,Mt Lyell Anchorage Sassafras Room,17431481,Joy,,West Coast,-42.08008597669347,145.55556884128916,Private room,170,1,8,2018-01-27,0.67,7,298
17098285,Mt Lyell Anchorage King Billy Room,17431481,Joy,,West Coast,-42.08194398638047,145.55367141762238,Private room,170,1,1,2018-01-08,0.73,7,307
17098366,Mt Lyell Anchorage Blackwood Room,17431481,Joy,,West Coast,-42.081487124222114,145.5552040290937,Private room,170,1,3,2018-01-17,0.25,7,321
17098699,The Waterfront Wynyard,27806743,Justin And Cyndia,,Waratah/Wynyard,-40.98900503287538,145.7352158643838,Private room,120,1,6,2018-02-01,0.54,2,359
17100347,Private self contained accommadation with  views.,9695613,Kerry And John,,Kentish,-41.445962241866084,146.26498719730682,Private room,98,1,80,2018-02-15,6.49,2,248
17101864,'Escape Artist' - Wilderness Art Immersion - 1 Day,7059980,Skye,,Hobart,-42.894529021253724,147.30851768436776,Entire home/apt,115,1,0,,,2,365
17108001,Apartment Salamanca Precinct,15346201,Maxine,,Hobart,-42.88926302748159,147.3289766451124,Entire home/apt,232,2,40,2018-02-11,3.29,1,304
17108856,"Blu-Sea Chestnut - King beds, free Wifi, breakfast",19418558,Jacqueline,,Glenorchy,-42.843526340280434,147.31104493434543,Entire home/apt,295,1,4,2017-08-26,0.39,3,302
17111011,Salt Box Hideaways - Hideaway I,113707219,Temika,,West Coast,-42.17180996643479,145.33316851043807,Entire home/apt,189,1,55,2018-02-06,4.53,2,307
17114508,Zac & Jasper's House,43041225,Melanie,,Hobart,-42.86988357865582,147.31688003590264,Entire home/apt,175,2,31,2018-02-12,2.50,1,165
17121800,Mountain View Escape Hobart-5 mins CBD+Wifi,22106391,Rebecca,,Clarence,-42.857514615385476,147.35676002453897,Entire home/apt,145,3,22,2018-02-15,2.02,13,325
17123960,Hobart City Heritage Haven,115080174,Julie,,Hobart,-42.888453701199616,147.32799588314904,Entire home/apt,280,2,8,2018-01-14,0.70,1,88
17124558,"Sunny historic cottage, great view and location",82673232,Rosie,,Hobart,-42.889927301876575,147.31136621344663,Private room,81,1,34,2018-02-02,2.74,2,75
17125753,Beachside Bliss,113193859,Scott & Yasmin,,Kingborough,-43.001676551956166,147.32585065922834,Entire home/apt,195,2,5,2017-06-12,0.41,1,91
17158131,"David's of Richmond - modern, family-friendly home",115399510,Jennie & Alice,,Clarence,-42.73452040074772,147.4482674003165,Entire home/apt,167,2,14,2017-10-07,1.22,1,256
17158652,Kenyon St,115405797,Leon,,Launceston,-41.44037192804597,147.15868649853832,Entire home/apt,89,2,35,2018-02-04,2.87,1,135
17159709,Swansea Beach House Oceanfront,114093212,Jill,,Glamorgan/Spring Bay,-42.13100306420297,148.07675991713873,Entire home/apt,259,2,31,2018-01-24,2.69,1,290
17160014,Studio apartment - Room With a View - near Hobart,114607690,Norman & Jay,,Sorell,-42.7964412278779,147.49288162258776,Private room,99,2,1,2017-12-31,0.61,1,217
17162951,Havana Beach House,57357249,Sheree,,Waratah/Wynyard,-40.9313814567941,145.62034307518988,Entire home/apt,269,2,17,2018-01-24,1.66,1,303
17173270,Blossoms on the Jetty,9321295,Robyn & Nick,,Tasman,-43.104940757561806,147.74309129795984,Entire home/apt,195,1,9,2018-01-23,0.88,3,360
17174350,Riverside Accomodation,115545033,Charles,,Glenorchy,-42.79030935087197,147.26754004703054,Entire home/apt,145,1,17,2018-01-21,1.51,1,348
17177796,B&B Launceston - River House Riverdeck room,115584810,Anna Michael,,Launceston,-41.32779996852463,147.06257154649,Private room,180,2,0,,,4,160
17178987,Liffey Mountain Retreat - 30mins from Launceston,115598116,Sandy,,Launceston,-41.45655358151946,147.1785014844468,Entire home/apt,350,2,0,,,1,286
17179565,At Riverview Cottage,113955573,Frank,,Devonport,-41.192036110535305,146.3722143038687,Entire home/apt,130,3,20,2018-01-26,1.71,1,250
17180576,Attic,9775636,Colin,,Clarence,-42.72791940409203,147.44334580793014,Private room,169,1,0,,,15,359
17180846,Tower Suite,9775636,Colin,,Clarence,-42.72706396605255,147.44518144863332,Private room,189,1,0,,,15,356
17183289,Executive 6 Goldrich Suite,9775636,Colin,,Clarence,-42.72820091129738,147.4452489170046,Private room,190,1,0,,,15,359
17190501,ON BICHENO TIME -  Bicheno  Ocean Views,70084453,LJ Hooker,,Glamorgan/Spring Bay,-41.8754059345499,148.3022733979405,Entire home/apt,241,2,2,2018-01-15,1.33,21,335
17192231,Close to shops - Sleeps 4,115735307,Nick,,Clarence,-42.84406650495654,147.35425076028147,Entire home/apt,185,1,0,,,1,0
17193113,DERBY BASE,115745680,Stu,,Dorset,-41.14282178140928,147.79305767496928,Entire home/apt,160,2,33,2018-02-13,2.94,1,309
17193360,Aperture ~ 270o Degree Ocean Views,25626715,Verina,,Glamorgan/Spring Bay,-42.10654844698443,148.24724778720696,Entire home/apt,190,2,19,2017-12-09,1.58,40,285
17194593,Oceans on Parker,115757834,Kylie And Jason,,Devonport,-41.17353126490329,146.36053305844277,Entire home/apt,180,2,12,2018-01-17,1.03,2,352
17194829,Executive Suite 3,9775636,Colin,,Clarence,-42.72856996514191,147.44385261439803,Private room,189,1,0,,,15,343
17195229,Moorpark Suite 4,9775636,Colin,,Clarence,-42.72633652771411,147.44394959259728,Private room,189,1,0,,,15,350
17195562,Room 9,9775636,Colin,,Clarence,-42.726681581977054,147.44551424548604,Private room,189,1,0,,,15,362
17196482,Executive Suite 2,9775636,Colin,,Clarence,-42.72814623675996,147.44418322805976,Private room,189,1,0,,,15,350
17196723,Executive 7 Hunter Suite,9775636,Colin,,Clarence,-42.72791225323757,147.44334175936334,Private room,210,1,0,,,15,355
17196833,Emily Suite 8,9775636,Colin,,Clarence,-42.72634322193505,147.44525166409278,Private room,189,1,0,,,15,347
17196926,Apartment 5 Palstyn,9775636,Colin,,Clarence,-42.72833717783445,147.44339066058834,Private room,189,1,0,,,15,357
17215088,Comfy living 5 mins CBD and Blundstone Arena,11834378,Robyn,,Clarence,-42.85549334402242,147.3577831196002,Private room,76,2,18,2018-01-27,1.54,1,305
17222385,Single backpacker Room.,84045741,Ruth,,West Coast,-41.77799138941257,145.53586144899762,Private room,31,1,28,2018-02-14,2.32,6,175
17225818,Mavista Farm Luxury Camp,114407519,Mimi,,Kingborough,-43.36930941501294,147.3275071254369,Entire home/apt,65,1,16,2018-01-15,1.35,1,9
17226674,Leighton Stud Cottage - Historic Evandale,19949885,Genevieve,,Northern Midlands,-41.560154150563875,147.2257467543037,Entire home/apt,120,2,34,2018-01-29,2.79,1,323
17227566,Beautiful rural studio near to city,23465842,Katie,,West Tamar,-41.416533511545786,147.08192693832575,Entire home/apt,99,2,8,2018-02-05,0.70,1,358
17227732,The Stone Cottage (with tennis court),49691322,Christopher,,Hobart,-42.89157103475744,147.3023935592009,Entire home/apt,179,2,23,2018-01-01,1.92,1,299
17240072,Silverbirch Cottage,116151660,Tim,,Meander Valley,-41.52524488705483,146.64680199465977,Entire home/apt,185,1,9,2018-01-27,0.78,1,344
17252718,"3 bedroom, clean, comfortable & private apartment",57959601,Nicola,,Huon Valley,-43.31645239943834,147.0097606069225,Entire home/apt,155,1,16,2018-01-10,1.33,7,318
17254653,"Semaphore House, Tigerbay Retreat.",39194867,Catherine,,Tasman,-43.02095913634178,147.72608783147044,Entire home/apt,285,2,5,2018-01-27,0.47,2,0
17255206,Sea Song @ Bell Buoy Beach.,44889855,Kim & Thomas,,George Town,-41.042696724753014,146.84119722994916,Entire home/apt,160,2,21,2018-02-11,2.05,1,160
17256508,Cradle Spa Cottage,114293390,Shepherd,,Kentish,-41.4760549827596,146.09872871094376,Entire home/apt,251,1,12,2018-01-27,1.03,19,325
17256873,Rural peace and quiet.,116318777,Anne,,Kingborough,-43.03017411369785,147.253114429678,Private room,65,1,1,2017-02-14,0.08,1,0
17259175,Suncoast Vista,116342739,Bill,,Glamorgan/Spring Bay,-41.84869133426951,148.2566344237702,Entire home/apt,165,2,45,2018-01-31,4.21,1,17
17259982,Plum View,116349315,Glynis,,Brighton,-42.725007927568605,147.19477218979858,Entire home/apt,125,1,10,2017-11-28,0.97,1,341
17269356,Sunny Central Hobart Apartment 5,59637298,Marius & Anita,,Hobart,-42.87595622214916,147.32320260515712,Entire home/apt,149,2,74,2018-02-10,6.25,4,101
17269591,Modern Apartment 8 Minutes From Airport,26413541,Paul,,Sorell,-42.79827631632682,147.5343059604181,Entire home/apt,81,1,2,2017-11-06,0.25,1,0
17270803,"""2 the Point"" National Park meets the Sea",33460422,Lyndall And Stephen,,Waratah/Wynyard,-40.908379714005754,145.54563057219994,Entire home/apt,170,2,22,2018-02-15,2.14,1,174
17272355,Coastal Getaway St. Helens.,115394843,Madeline,,Break O'Day,-41.33665959856728,148.2588318524814,Entire home/apt,118,1,13,2018-02-14,12.19,1,331
17285503,Dual Open Plan Apartments -The View & The Studio,10534885,Peter,,Hobart,-42.89816819341765,147.30817309301918,Entire home/apt,349,2,2,2018-01-12,0.19,5,318
17286888,Charming Carisbrook House,114088910,Maxine,,Dorset,-41.217150698385694,147.6965290177228,Private room,81,1,1,2017-04-09,0.10,2,181
17291143,Hartz Cottage,114293390,Shepherd,,Kentish,-41.4772278327407,146.09806274352184,Entire home/apt,150,1,15,2018-02-14,1.49,19,283
17291466,Roland Spa Cottage,114293390,Shepherd,,Kentish,-41.475629130071376,146.09697720679,Entire home/apt,170,1,8,2017-11-08,0.70,19,305
17291570,Wellington Spa Cottage,114293390,Shepherd,,Kentish,-41.476141949886575,146.09833057540348,Entire home/apt,150,1,20,2018-02-04,1.94,19,289
17302480,Location Location! super central &FREE WIFI,113930825,Shelley,,Launceston,-41.43504132591211,147.13885971555632,Entire home/apt,190,2,70,2018-02-03,6.25,1,168
17303287,Spinners Retreat,115757834,Kylie And Jason,,Central Highlands,-41.78373356712365,146.70322135184614,Entire home/apt,160,2,29,2018-01-31,2.76,2,290
17306340,Sunny home - warm and cosy,76093066,Danielle,,Hobart,-42.863759294711535,147.28964040451837,Entire home/apt,251,5,1,2017-03-11,0.09,1,0
17321394,Stunning Beach Front with Direct Access,4591822,Debbie,,West Tamar,-41.082417110286684,146.74111630340298,Entire home/apt,251,2,22,2018-02-16,2.12,2,313
17331980,Bay of Fires BeachHouse-Binalong Bay,31857367,Rob,,Break O'Day,-41.2432901692875,148.2897191219291,Entire home/apt,155,1,21,2018-02-12,1.81,1,57
17336824,Bridport Views,117077940,Rebecca & Heath,,Dorset,-41.0071459072954,147.38764779171643,Entire home/apt,200,1,33,2018-02-10,2.89,1,317
17337877,Hidden Gem CBD Heritage Apartment,71022724,Glen,,Launceston,-41.440893193575675,147.13739086310662,Entire home/apt,160,2,90,2018-02-15,7.54,1,141
17347101,Hobart Flora Room,59404113,Luke,,Hobart,-42.8925617413618,147.33061084883005,Private room,42,1,20,2018-02-05,1.75,1,4
17348170,Falcon's Nest,117198551,Yvonne,,Central Coast,-41.22376342810041,146.1112734603628,Entire home/apt,125,2,11,2018-01-26,1.04,1,347
17348904,Best location in Devonport (entire flat for two).,97564174,Adam,,Devonport,-41.165515147053085,146.35318372748466,Entire home/apt,91,1,20,2018-02-12,1.96,2,256
17350682,"Cosy, bright room in West Hobart",14431889,Oscar,,Hobart,-42.885194068274025,147.31052710727397,Private room,120,2,9,2018-01-28,0.76,1,80
17366241,Waterfront Getaway on 12 acres,117343440,Kevin,,Glamorgan/Spring Bay,-42.3238055658645,147.96678024675177,Entire home/apt,89,2,32,2018-01-23,2.80,1,339
17367264,Pump Jack B&B studio home unit.,49369417,Iain,,Dorset,-41.15902998475141,147.51456692920084,Entire home/apt,118,1,3,2018-01-14,0.27,3,346
17368251,Queenslander House (Low Head)  -  Pure Serenity !!,5194225,Andy,,George Town,-41.05585814824868,146.78961419258476,Entire home/apt,310,1,2,2018-01-27,2,8,363
17386751,The Beach House at Hawley,117531198,Stephannie & Eden,,Latrobe,-41.145425547779645,146.5400416961799,Entire home/apt,220,2,53,2018-02-15,4.53,1,261
17387684,Prosser View Cottage,117524275,Ken,,Glamorgan/Spring Bay,-42.5604437214007,147.86832119020727,Entire home/apt,55,1,70,2018-02-06,5.97,1,107
17389508,"Kellraine Beach Cottages, 1 Bedroom Unit (1b)",102451740,Bruce,,Break O'Day,-41.31533193941856,148.2391242634342,Entire home/apt,99,1,9,2018-01-06,0.78,14,172
17389615,"Kellraine Beach Cottages, 1 Bedroom Unit (1c)",102451740,Bruce,,Break O'Day,-41.315480497860186,148.23971455608336,Entire home/apt,99,1,10,2018-02-06,4.92,14,166
17389685,"Kellraine Beach Cottages, 1 Bedroom Unit (1d)",102451740,Bruce,,Break O'Day,-41.31525019750531,148.23930583534306,Entire home/apt,89,1,7,2018-01-03,0.61,14,169
17389747,"Kellraine Beach Cottages, 2 Bedroom Unit (2b)",102451740,Bruce,,Break O'Day,-41.316708778795636,148.23947548390242,Entire home/apt,120,1,11,2018-01-17,1.03,14,171
17389813,"Kellraine Beach Cottages, 3 Bedroom Unit (3b)",102451740,Bruce,,Break O'Day,-41.31561242454256,148.2374525724363,Entire home/apt,300,1,7,2018-01-08,0.68,14,181
17389867,"Kellraine Beach Cottages, 3 Bedroom Unit (3c)",102451740,Bruce,,Break O'Day,-41.315981859447966,148.23758895892448,Entire home/apt,300,1,1,2017-04-17,0.10,14,181
17389916,"Kellraine Beach Cottages, 2 Bedroom Unit (2c)",102451740,Bruce,,Break O'Day,-41.316907015793895,148.2374225630129,Entire home/apt,125,1,5,2018-02-06,0.43,14,181
17389967,"Kellraine Beach Cottages, 2 Bedroom Unit (2d)",102451740,Bruce,,Break O'Day,-41.31680001068803,148.23752919482607,Entire home/apt,130,1,24,2018-02-11,2.36,14,180
17390070,"Kellraine Beach Cottages, 2 Bedroom Unit (2e)",102451740,Bruce,,Break O'Day,-41.31678534761153,148.23935913280968,Entire home/apt,130,1,10,2018-01-19,2.21,14,180
17390144,"Kellraine Beach Cottages, 2 Bedroom Unit (2f)",102451740,Bruce,,Break O'Day,-41.315660132919824,148.2378402463374,Entire home/apt,160,1,3,2018-01-09,0.96,14,181
17390172,"Kellraine Beach Cottages, Studio Unit (2g)",102451740,Bruce,,Break O'Day,-41.31530988781642,148.23921574697601,Entire home/apt,125,1,7,2018-02-08,3.09,14,168
17393294,"New Norfolk Apartments ""LOWER DECK""",34953008,Veronica,,Derwent Valley,-42.78381728111036,147.0489847795384,Entire home/apt,155,1,2,2018-02-02,1.20,4,360
17394823,Large Home with Views plus FREE WIFI and NETFLIX,117097026,Nat,,Launceston,-41.479970956531616,147.17286160492517,Entire home/apt,120,3,22,2018-02-13,4.13,2,27
17398416,Cosy Cabin Eaglehawk Neck,117608734,Natham,,Tasman,-43.010991938853316,147.91367863516237,Entire home/apt,128,1,10,2018-02-07,0.97,1,162
17409324,Princess Patti's Island Paradise,72831409,Pat,,Flinders,-40.30454118435622,148.31091863470976,Private room,50,3,0,,,1,364
17409989,Modern Cabin by Penstock Lagoon,117729555,Dale,,Central Highlands,-42.04671588471621,146.75843711865147,Entire home/apt,125,2,22,2018-01-24,1.93,1,175
17421522,'Chook on the Roof' Warm & peaceful 2 bedroom unit,4684963,Mary,,Huon Valley,-43.1606656384893,147.0679238466457,Entire home/apt,88,2,4,2017-04-15,0.34,2,9
17423781,"Mia’s backyard hotel - two beds, ensuite, private",117860836,Mia,,Launceston,-41.38943220917035,147.12992072534962,Private room,43,1,8,2018-02-15,0.72,1,136
17425988,Nat's Place,116099605,Natalie,,George Town,-41.118339982334014,146.82922361793436,Entire home/apt,76,1,17,2017-12-27,1.44,1,156
17427684,Bonsmara Haven - Your farm to feel good,112774361,Jan,,Meander Valley,-41.67841216107106,146.59235820827968,Entire home/apt,157,1,0,,,1,364
17435294,Bluff Cove - Beachfront Holiday House,88057257,Lauren,,Glamorgan/Spring Bay,-42.11650294408321,148.07192209360713,Entire home/apt,283,1,17,2018-02-07,1.57,1,320
17436797,Sleepy Hollow Hideout,117983786,Laura,,Circular Head,-40.822406776027826,145.243129078597,Entire home/apt,96,1,22,2018-01-29,1.98,1,82
17437316,Binalong Bay Holiday House,117990623,Bronwyn,,Break O'Day,-41.25145988450816,148.31108205585863,Entire home/apt,200,1,31,2018-02-11,2.76,1,297
17439560,Button Beach house,6110959,Lyn,,Central Coast,-41.15360502558213,146.18608073391596,Entire home/apt,120,2,2,2018-01-26,0.53,1,30
17440131,Invermay Cottage - 3kms from Launceston CBD -,118020711,Sven,,Launceston,-41.41709803551269,147.13503992818923,Entire home/apt,155,2,3,2017-12-23,0.29,1,283
17447976,Picturesque Fossil Bluff Home,103794411,Susan,,Waratah/Wynyard,-40.98210392599922,145.72728691751882,Private room,170,1,0,,,3,144
17450714,The Cataract Bush Nook,31423334,Jenny,,Launceston,-41.447281282317455,147.12164892987974,Entire home/apt,69,2,29,2018-02-01,3.00,1,32
17450979,Stylish home close to the heart of Hobart,80191354,Tom,,Hobart,-42.86437981123034,147.30682187237932,Entire home/apt,300,2,39,2018-02-12,3.63,1,110
17453098,Sandy Bay 3 Bedroom Home,118153427,Jan,,Hobart,-42.915052256039694,147.35094481082334,Entire home/apt,150,2,6,2018-01-13,0.72,1,86
17459927,Pearl Hawley Beach - Modern Beachside Holiday Home,104603942,Jason And Tracy,,Latrobe,-41.14810797862281,146.5420975052909,Entire home/apt,220,1,18,2018-02-14,1.60,1,284
17461655,Base Camp .:. Huon Valley,6399154,Molly & Andy,,Huon Valley,-43.08723358386694,147.01274244484082,Entire home/apt,99,2,13,2018-02-11,1.27,2,268
17462861,Kayena Estate - A Charming Private Studio,39424567,Juliet,,West Tamar,-41.19422180741908,146.90623827956574,Entire home/apt,139,2,7,2018-01-28,0.66,1,168
17462973,"Modern studio/room close to beach, river & CBD",86937191,Angelika,,Devonport,-41.17435048287134,146.35998975930488,Private room,81,1,55,2018-02-17,5.37,1,122
17463765,"Apartment, privacy, quality, views, Hobart 7 mins.",36746914,Carole,,Clarence,-42.87211427116592,147.35737769363922,Private room,105,2,32,2018-02-08,2.79,1,354
17464143,THE APARTMENT,13749053,Joe,,Glenorchy,-42.781858603106954,147.24991228385247,Private room,57,1,14,2018-01-31,1.22,1,354
17478802,Premium Georgian Townhouse in Centre of Hobart,24055853,Ian,,Hobart,-42.878607985997796,147.31776713759015,Private room,82,1,10,2017-12-05,1.42,7,0
17480269,Cute compact stand alone cottage/studio,23269550,Sarah,,Kingborough,-42.990459089031326,147.32507587753923,Entire home/apt,110,5,0,,,1,343
17480352,Swansea Beachside Retreat,118415324,Peter & Claire,,Glamorgan/Spring Bay,-42.13525326052795,148.07482989904685,Entire home/apt,230,2,12,2018-01-27,6.32,1,16
17480518,Marina Visage {new listing] waterfront home.,118419299,Jennifer,,Kingborough,-43.121557299860484,147.2590569563128,Private room,160,2,0,,,1,356
17482991,Leichhardt Farm Cottage,87669864,Claire,,Launceston,-41.47526955355225,147.1944258819057,Entire home/apt,140,1,29,2018-02-10,2.62,1,311
17483434,Charming riverfront cottage walk to Mona,105756178,Linda,,Glenorchy,-42.79635350873878,147.25976125938425,Private room,71,1,16,2018-02-17,1.59,2,350
17486522,You will love this 2 bdr apt! Fab Location WIFI,6961645,Kim,,Hobart,-42.87269871047115,147.3131536099198,Entire home/apt,251,3,34,2018-02-16,2.97,4,47
17496479,Mountain View Cabin,118562969,Di,,Break O'Day,-41.78069821595628,148.25582207833898,Entire home/apt,135,1,20,2018-02-13,1.74,2,353
17501952,Treetops - breathtaking views,25511005,Natalie: Inside Hobart,,Hobart,-42.91436815758082,147.3322130595103,Entire home/apt,320,2,9,2017-12-08,1.08,13,83
17502390,Barefoot Beach House Bay of Fires,10221902,Matt,,Break O'Day,-41.24429925240107,148.28994280354675,Entire home/apt,189,2,5,2018-01-24,0.44,8,343
17513548,60A @ PORTSEA,99441557,Bec,,Hobart,-42.88967180650038,147.3312327127457,Entire home/apt,180,1,38,2018-01-14,3.52,3,342
17514287,River View Cabin,118562969,Di,,Break O'Day,-41.781993012703474,148.25649217310166,Entire home/apt,135,1,9,2018-02-12,0.89,2,345
17516353,"Family Friendly, Waterfront, Table tennis, kayaks",118758066,Wina,,Kingborough,-43.30484112775956,147.25301058171058,Entire home/apt,470,2,9,2018-01-26,1.04,2,279
17519224,Whale Cottage Bicheno,27499260,Wendi And Mike,,Glamorgan/Spring Bay,-41.87375342066198,148.3050017287516,Entire home/apt,180,2,33,2018-02-06,3.01,1,278
17519812,Sails On Port Sorell Villa near Devonport Tasmania,110089297,Keith And Sue,,Latrobe,-41.16444927396048,146.55324862124877,Entire home/apt,157,1,0,,,1,0
17521399,Architectural Design Rural Retreat - Great views!,11623585,Diego,,Sorell,-42.8302822490302,147.63492064300357,Entire home/apt,99,3,9,2018-02-03,1.29,1,125
17530495,Bona Vista -  on the Heritage Hwy.,118886261,Katrina,,Northern Midlands,-41.78333613134379,147.71806224215166,Private room,251,2,0,,,1,358
17532638,Home Away from Home,81536746,Tina,,George Town,-41.01572996328997,147.15030527844775,Entire home/apt,132,2,29,2018-01-01,2.53,1,261
17538874,NEW* Self Contained Unit,50602324,Laurence,,Hobart,-42.86861330955511,147.3012902877007,Entire home/apt,99,1,74,2018-02-16,6.43,1,151
17545070,The Racecourse Inn - Upstairs Queen Suite.,33324258,Annabelle,,Northern Midlands,-41.60456926565777,147.11844716761644,Private room,174,1,0,,,5,293
17548395,"Green Gables, queen room +++, 5 mins to N. Hobart",119067532,Pamela And Katherine,,Hobart,-42.868845656634214,147.29864456540105,Private room,65,2,45,2018-02-10,4.27,1,157
17559590,Tolmans Hill Heights,41021439,Emma And Adrian,,Hobart,-42.90603628660588,147.30349852301703,Entire home/apt,81,2,26,2018-01-24,4.76,1,47
17559808,"Aalto Cottage, Lunawanna hideaway with breakfast",48359753,Lyn,,Kingborough,-43.35431656393633,147.22730329728316,Entire home/apt,99,2,16,2018-01-27,1.43,1,197
17560208,Fehre Court Apartment,118468931,Allana,,Hobart,-42.916322907979286,147.35306439157733,Entire home/apt,120,1,29,2018-02-09,2.74,1,171
17561369,Penguin Seaside Homestay - 180 degree ocean views,119205969,Sue,,Central Coast,-41.11657218660795,146.07635833993498,Private room,71,1,6,2017-12-25,0.54,2,314
